🇨🇳央视频道🇨🇳,#genre#
河南卫视,http://221.219.79.161:4000/rtp/239.3.1.27:8128
河南卫视,http://125.82.171.210:8888/rtp/235.254.198.26:1380$组播源
河南卫视,http://sweetown.fun:4000/rtp/239.3.1.27:8128$720x576
河南卫视,http://111.196.129.152:20000/udp/239.3.1.27:8128
河南卫视,http://123.113.187.204:8000/udp/239.3.1.27:8128$订阅源
河南卫视,http://114.243.110.0:4000/rtp/239.3.1.27:8128
河南卫视,http://114.252.238.87:8000/rtp/239.3.1.27:8128
河南卫视,http://123.113.187.204:8000/udp/239.3.1.27:8128
河南卫视,http://114.252.239.133:9876/udp/239.3.1.27:8128
河南卫视,http://123.113.187.204:8000/rtp/239.3.1.27:8128$组播源
河南卫视,http://113.100.72.88:8899/udp/239.77.1.229:5146
河南卫视,http://60.2.190.206:4000/rtp/239.253.92.137:6144
海南卫视,http://60.2.190.206:4000/udp/239.253.93.155:6323
海南卫视,http://nas.laoknas.com:9000/rtp/232.0.0.26:1234$组播源
海南卫视,http://221.219.79.161:4000/rtp/239.3.1.45:8304$组播源
海南卫视,http://114.252.238.87:8000/rtp/239.3.1.45:8304
海南卫视,http://60.7.56.33:4000/rtp/239.253.93.155:6323$组播源
海南卫视,http://123.113.249.203:8888/udp/239.3.1.45:8304
海南卫视,http://sweetown.fun:4000/rtp/239.3.1.45:8304$720x576
海南卫视,http://123.122.162.7:19999/udp/239.3.1.45:8304
海南卫视,http://221.219.79.161:4000/udp/239.3.1.45:8304
海南卫视,http://123.117.237.15:8680/udp/239.3.1.45:8304
海南卫视,http://itms.xznet.org:41097/rtp/239.254.201.125:6288
海南卫视,http://111.196.129.152:20000/rtp/239.3.1.45:8304$组播源
海南卫视,http://123.113.249.203:8888/rtp/239.3.1.45:8304$组播源
海南卫视,http://183.236.43.98:4014/rtp/239.253.43.35:5146$组播源
海南卫视,http://123.157.31.182:7912/rtp/233.50.201.55:5140$组播源
海南卫视,http://114.249.215.204:9888/udp/239.3.1.45:8304
海南卫视,http://114.252.238.87:8000/udp/239.3.1.45:8304$订阅源
海南卫视,http://114.252.239.133:9876/udp/239.3.1.45:8304
海南卫视,http://115.49.74.158:4000/rtp/225.1.4.25:1054$组播源
海南卫视,http://222.129.139.229:8888/udp/239.3.1.45:8304$订阅源
海南卫视,http://60.7.56.33:4000/udp/239.253.93.155:6323
海南卫视,http://ha.xushining.com:50000/udp/225.1.2.82:5002
海南卫视,http://111.196.135.75:8686/udp/239.3.1.45:8304$订阅源
海南卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.201.125:6288$组播源
海南卫视,http://123.117.237.15:8680/rtp/239.3.1.45:8304$组播源
海南卫视,http://119.32.12.32:2901/udp/224.1.100.15:11111$订阅源
海南卫视,http://123.113.187.204:8000/rtp/239.3.1.45:8304$组播源
海南卫视,http://114.252.238.87:8000/udp/239.3.1.45:8304
海南卫视,http://123.113.187.204:8000/udp/239.3.1.45:8304
海南卫视,http://111.196.129.152:20000/udp/239.3.1.45:8304
海南卫视,http://114.249.215.204:9888/udp/239.3.1.45:8304$订阅源
海南卫视,http://114.249.229.24:8888/udp/239.3.1.45:8304
海南卫视,http://123.113.187.204:8000/rtp/239.3.1.45:8304
海南卫视,http://111.196.129.152:20000/udp/239.3.1.45:8304$订阅源
海南卫视,http://60.2.190.206:4000/udp/239.253.93.155:6323$订阅源
海南卫视,http://xuys.top:8888/rtp/225.1.2.82:5002
海南卫视,http://114.243.110.0:4000/rtp/239.3.1.45:8304$组播源
海南卫视,http://123.117.237.15:8680/rtp/239.3.1.45:8304
海南卫视,http://221.219.79.161:4000/udp/239.3.1.45:8304$订阅源
海南卫视,http://114.249.229.24:8888/udp/239.3.1.45:8304$订阅源
海南卫视,http://60.2.190.206:4000/rtp/239.253.93.155:6323
海南卫视,http://222.129.139.229:8888/rtp/239.3.1.45:8304$组播源
海南卫视,http://221.219.79.161:4000/rtp/239.3.1.45:8304
海南卫视,http://www.lebaobei.top:6868/rtp/239.255.30.99:8231$1920x1080
海南卫视,http://123.117.174.237:30000/rtp/239.3.1.45:8304
海南卫视,http://222.129.139.229:8888/udp/239.3.1.45:8304
海南卫视,http://sweetown.fun:4000/rtp/239.3.1.45:8304
海南卫视,http://125.33.89.106:5566/udp/239.3.1.45:8304$订阅源
海南卫视,http://222.129.139.229:8888/rtp/239.3.1.45:8304
海南卫视,http://114.83.223.132:9999/rtp/239.45.1.81:5140$组播源
海南卫视,http://114.252.239.133:9876/udp/239.3.1.45:8304$订阅源
海南卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.45:8304
海南卫视,http://123.113.187.204:8000/udp/239.3.1.45:8304$订阅源
海南卫视,http://222.129.139.91:8888/udp/239.3.1.45:8304
海南卫视,http://117.32.84.31:8025/rtp/239.112.205.50:5140$组播源
海南卫视,http://60.7.56.33:4000/rtp/239.253.93.155:6323
海南卫视,http://123.113.249.203:8888/rtp/239.3.1.45:8304
海南卫视,http://sweetown.fun:4000/rtp/239.3.1.45:8304$1920x1080
海南卫视,http://114.249.230.215:9888/udp/239.3.1.45:8304
海南卫视,http://60.2.190.206:4000/rtp/239.253.93.155:6323$组播源
海南卫视,http://114.243.110.0:4000/rtp/239.3.1.45:8304
海南卫视,http://www.lebaobei.top:6868/rtp/239.255.30.99:8231
海南卫视,http://115.49.74.158:4000/rtp/225.1.4.195:1310$组播源
海南卫视,http://111.196.129.152:20000/rtp/239.3.1.45:8304
海南卫视,http://www.erbao1981.top:8188/udp/239.76.253.203:9000
湖北卫视,http://115.49.74.158:4000/rtp/225.1.4.89:1118$组播源
湖北卫视,http://123.117.237.15:8680/udp/239.3.1.138:8044
湖北卫视,http://60.2.190.206:4000/udp/239.253.92.210:6567$订阅源
湖北卫视,http://sweetown.fun:4000/rtp/239.3.1.138:8044
湖北卫视,http://123.113.249.203:8888/udp/239.3.1.138:8044
湖北卫视,http://222.129.139.91:8888/rtp/239.3.1.138:8044
湖北卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.164:6000$组播源
湖北卫视,http://60.7.56.33:4000/udp/239.253.92.210:6567
湖北卫视,http://123.113.249.203:8888/rtp/239.3.1.138:8044$组播源
湖北卫视,http://113.65.5.217:85/udp/239.77.1.93:5146
湖北卫视,http://111.196.129.152:20000/udp/239.3.1.138:8044
湖北卫视,http://114.243.110.0:4000/rtp/239.3.1.138:8044$dsj
湖北卫视,http://sweetown.fun:4000/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://222.129.139.229:8888/rtp/239.3.1.138:8044
湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564$组播源
湖北卫视,http://111.196.129.152:20000/rtp/239.3.1.138:8044
湖北卫视,http://111.196.129.152:20000/udp/239.3.1.138:8044$订阅源
湖北卫视,http://114.249.215.204:9888/udp/239.3.1.138:8044
湖北卫视,http://114.249.230.215:9888/udp/239.3.1.138:8044
湖北卫视,http://221.219.79.161:4000/udp/239.3.1.138:8044
湖北卫视,http://114.252.239.133:9876/udp/239.3.1.138:8044
湖北卫视,http://111.196.191.248:5555/rtp/239.3.1.138:8044
湖北卫视,http://222.129.139.91:8888/udp/239.3.1.138:8044
湖北卫视,http://60.7.56.33:4000/rtp/239.253.92.210:6567
湖北卫视,http://117.32.84.31:8025/rtp/239.112.205.69:5140$组播源
湖北卫视,http://123.117.174.237:30000/rtp/239.3.1.138:8044
湖北卫视,http://123.117.174.237:30000/rtp/239.3.1.138:8044$组播源
湖北卫视,http://123.122.163.183:19999/udp/239.3.1.138:8044$订阅源
湖北卫视,http://60.2.190.206:4000/rtp/239.253.92.210:6567$组播源
湖北卫视,http://123.113.187.204:8000/rtp/239.3.1.138:8044
湖北卫视,http://114.252.238.87:8000/udp/239.3.1.138:8044
湖北卫视,http://114.243.110.0:4000/rtp/239.3.1.138:8044
湖北卫视,http://www.erbao1981.top:8188/udp/239.76.253.193:9000
湖北卫视,http://221.219.79.161:4000/rtp/239.3.1.138:8044
湖北卫视,http://114.252.238.87:8000/rtp/239.3.1.138:8044
湖北卫视,http://218.241.192.50:8808/rtp/239.3.1.138:8044$组播源
湖北卫视,http://14.19.168.64:4022/udp/239.77.1.93:5146
湖北卫视,http://221.219.79.161:4000/rtp/239.3.1.138:8044$dsj
湖北卫视,http://123.56.129.203:5431/rtp/225.1.8.146:8136
湖北卫视,http://123.157.31.182:7912/rtp/233.50.201.114:5140$组播源
湖北卫视,http://123.113.187.204:8000/rtp/239.3.1.138:8044$组播源
湖北卫视,http://60.2.190.206:4000/udp/239.253.92.210:6567
湖北卫视,http://114.249.229.24:8888/udp/239.3.1.138:8044
湖北卫视,http://123.122.163.183:19999/udp/239.3.1.138:8044
湖北卫视,http://115.49.74.158:4000/rtp/225.1.4.35:1064$组播源
湖北卫视,http://111.196.129.152:20000/rtp/239.3.1.138:8044$组播源
湖北卫视,http://222.129.139.229:8888/udp/239.3.1.138:8044
湖北卫视,http://123.113.187.204:8000/udp/239.3.1.138:8044
湖北卫视,http://218.241.192.50:8808/rtp/239.3.1.138:8044
湖北卫视,http://ha.xushining.com:50000/udp/225.1.1.147:5002
湖北卫视,http://125.82.171.210:8888/rtp/235.254.198.32:1404$组播源
湖北卫视,http://itms.xznet.org:41097/rtp/239.254.200.164:6000
湖北卫视,http://221.219.96.192:8012/rtp/239.3.1.138:8044?$北京联通
湖北卫视,http://123.122.163.183:19999/rtp/239.3.1.138:8044
湖北卫视,http://221.219.79.161:4000/rtp/239.3.1.138:8044$组播源
湖北卫视,http://114.243.110.0:4000/rtp/239.3.1.138:8044$组播源
湖北卫视,http://113.100.72.88:8899/udp/239.77.1.93:5146
湖北卫视,http://114.83.223.132:9999/rtp/239.45.3.239:5140$组播源
湖北卫视,http://125.82.171.210:8888/rtp/235.254.198.72:1564$组播源
湖北卫视,http://60.2.190.206:4000/rtp/239.253.92.210:6567
湖北卫视,http://222.129.139.91:8888/rtp/239.3.1.138:8044$组播源
湖北卫视,http://60.7.56.33:4000/rtp/239.253.92.210:6567$组播源
湖北卫视,http://111.196.135.75:8686/rtp/239.3.1.138:8044$dsj
贵州卫视,http://113.65.5.217:85/udp/239.77.1.221:5146
贵州卫视,http://123.122.163.183:19999/rtp/239.3.1.149:8076
贵州卫视,http://222.129.139.229:8888/rtp/239.3.1.149:8076$组播源
贵州卫视,http://115.49.74.158:4000/rtp/225.1.4.41:1070$组播源
贵州卫视,http://123.113.249.203:8888/udp/239.3.1.149:8076
贵州卫视,http://114.252.238.87:8000/rtp/239.3.1.149:8076
贵州卫视,http://14.19.168.64:4022/udp/239.77.1.221:5146
贵州卫视,http://123.117.237.15:8680/rtp/239.3.1.149:8076
贵州卫视,http://114.243.110.0:4000/rtp/239.3.1.149:8076$组播源
贵州卫视,http://111.196.135.75:8686/rtp/239.3.1.149:8076$dsj
贵州卫视,http://sweetown.fun:4000/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://114.243.110.0:4000/rtp/239.3.1.149:8076$dsj
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055$组播源
贵州卫视,http://222.129.139.91:8888/udp/239.3.1.149:8076$订阅源
贵州卫视,http://60.2.190.206:4000/rtp/239.253.92.105:6055
贵州卫视,http://60.2.190.206:4000/udp/239.253.92.105:6055$订阅源
贵州卫视,http://114.249.230.215:9888/udp/239.3.1.149:8076
贵州卫视,http://itms.xznet.org:41097/rtp/239.254.201.20:6315
贵州卫视,http://218.241.192.50:8808/rtp/239.3.1.149:8076
贵州卫视,http://117.32.84.31:8025/rtp/239.112.205.178:5140$组播源
贵州卫视,http://114.252.238.87:8000/udp/239.3.1.149:8076
贵州卫视,http://114.83.223.132:9999/rtp/239.45.1.80:5140$组播源
贵州卫视,http://114.249.229.24:8888/udp/239.3.1.149:8076
贵州卫视,http://222.129.139.229:8888/rtp/239.3.1.149:8076
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055
贵州卫视,http://221.219.79.161:4000/rtp/239.3.1.149:8076$组播源
贵州卫视,http://221.219.79.161:4000/rtp/239.3.1.149:8076$dsj
贵州卫视,http://111.196.129.152:20000/rtp/239.3.1.149:8076
贵州卫视,http://60.7.56.33:4000/udp/239.253.92.105:6055
贵州卫视,http://123.113.249.203:8888/rtp/239.3.1.149:8076
贵州卫视,http://60.2.190.206:4000/rtp/239.253.92.105:6055$组播源
贵州卫视,http://123.122.163.183:19999/udp/239.3.1.149:8076
贵州卫视,http://111.196.129.152:20000/udp/239.3.1.149:8076$订阅源
贵州卫视,http://123.113.187.204:8000/rtp/239.3.1.149:8076$组播源
贵州卫视,http://221.219.79.161:4000/udp/239.3.1.149:8076
贵州卫视,http://www.erbao1981.top:8188/udp/239.76.252.198:9000
贵州卫视,http://123.113.187.204:8000/udp/239.3.1.149:8076$订阅源
贵州卫视,http://111.196.129.152:20000/udp/239.3.1.149:8076
贵州卫视,http://221.219.79.161:4000/udp/239.3.1.149:8076$订阅源
贵州卫视,http://222.95.92.12:4000/rtp/239.49.1.52:6000
贵州卫视,http://113.100.72.88:8899/udp/239.77.1.221:5146
贵州卫视,http://123.56.129.203:5431/rtp/225.1.8.144:8120
贵州卫视,http://222.95.92.12:4000/rtp/239.49.1.52:6000$720x576
贵州卫视,http://123.113.187.204:8000/udp/239.3.1.149:8076
贵州卫视,http://111.196.191.248:5555/rtp/239.3.1.149:8076
贵州卫视,http://123.113.187.204:8000/rtp/239.3.1.149:8076
贵州卫视,http://222.129.139.91:8888/rtp/239.3.1.149:8076
贵州卫视,http://114.249.215.204:9888/udp/239.3.1.149:8076
贵州卫视,http://sweetown.fun:4000/rtp/239.3.1.149:8076
贵州卫视,http://222.129.139.229:8888/udp/239.3.1.149:8076
贵州卫视,http://222.129.139.229:8888/udp/239.3.1.149:8076$订阅源
贵州卫视,http://60.2.190.206:4000/udp/239.253.92.105:6055
贵州卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.201.20:6315$组播源
贵州卫视,http://221.219.96.192:8012/rtp/239.3.1.149:8076?$北京联通
贵州卫视,http://123.117.174.237:30000/rtp/239.3.1.149:8076
贵州卫视,http://125.82.171.210:8888/rtp/235.254.198.30:1396$组播源
贵州卫视,http://115.49.74.158:4000/rtp/225.1.4.122:1302$组播源
贵州卫视,http://125.82.171.210:8888/rtp/235.254.198.185:7980$组播源
贵州卫视,http://125.82.168.238:8888/rtp/235.254.198.185:7980$组播源
贵州卫视,http://114.252.239.133:9876/udp/239.3.1.149:8076
贵州卫视,http://222.129.139.91:8888/udp/239.3.1.149:8076
贵州卫视,http://222.95.92.12:4000/rtp/239.49.8.174:6000
贵州卫视,http://222.129.139.91:8888/rtp/239.3.1.149:8076$组播源
贵州卫视,http://114.243.110.0:4000/rtp/239.3.1.149:8076
贵州卫视,http://123.157.31.182:7912/rtp/233.50.201.142:5140$组播源
贵州卫视,http://123.113.249.203:8888/rtp/239.3.1.149:8076$组播源
贵州卫视,http://123.117.237.15:8680/rtp/239.3.1.149:8076$组播源
贵州卫视,http://ha.xushining.com:50000/udp/225.1.2.28:5002
贵州卫视,http://221.219.79.161:4000/rtp/239.3.1.149:8076
贵州卫视,http://111.196.129.152:20000/rtp/239.3.1.149:8076$组播源
辽宁卫视,http://114.249.230.215:9888/udp/239.3.1.210:8056
辽宁卫视,http://221.219.79.161:4000/rtp/239.3.1.210:8056
辽宁卫视,http://123.117.237.15:8680/udp/239.3.1.210:8056
辽宁卫视,http://60.2.190.206:4000/udp/239.253.92.115:6056
辽宁卫视,http://111.196.135.75:8686/rtp/239.3.1.210:8056$组播源
辽宁卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.57:8056$组播源
辽宁卫视,http://itms.xznet.org:41097/rtp/239.254.200.57:8056
辽宁卫视,http://114.249.229.24:8888/udp/239.3.1.210:8056
辽宁卫视,http://221.219.79.161:4000/rtp/239.3.1.210:8056$组播源
辽宁卫视,http://113.100.72.88:8899/udp/239.77.1.103:5146
辽宁卫视,http://111.196.191.248:5555/rtp/239.3.1.210:8056
辽宁卫视,http://123.113.187.204:8000/udp/239.3.1.210:8056
辽宁卫视,http://60.7.56.33:4000/udp/239.253.92.115:6056
辽宁卫视,http://222.129.139.91:8888/udp/239.3.1.210:8056
辽宁卫视,http://125.82.168.238:8888/rtp/235.254.198.68:1548$组播源
辽宁卫视,http://60.7.56.33:4000/rtp/239.253.92.115:6056
辽宁卫视,http://60.7.56.33:4000/rtp/239.253.92.115:6056$组播源
辽宁卫视,http://114.243.110.0:4000/rtp/239.3.1.210:8056
辽宁卫视,http://221.219.96.192:8012/rtp/239.3.1.210:8056?$北京联通
辽宁卫视,http://123.122.162.7:19999/udp/239.3.1.210:8056
辽宁卫视,http://60.7.56.33:4000/udp/239.253.92.115:6056$订阅源
辽宁卫视,http://115.49.74.158:4000/rtp/225.1.4.167:1208$组播源
辽宁卫视,http://114.252.238.87:8000/udp/239.3.1.210:8056
辽宁卫视,http://125.82.171.210:8888/rtp/235.254.198.68:1548$组播源
辽宁卫视,http://221.219.79.161:4000/rtp/239.3.1.210:8056$dsj
辽宁卫视,http://114.243.110.0:4000/rtp/239.3.1.210:8056$组播源
辽宁卫视,http://sweetown.fun:4000/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://123.113.187.204:8000/udp/239.3.1.210:8056$订阅源
辽宁卫视,http://222.129.139.229:8888/rtp/239.3.1.210:8056
辽宁卫视,http://218.241.192.50:8808/rtp/239.3.1.210:8056$组播源
辽宁卫视,http://123.113.249.203:8888/udp/239.3.1.210:8056$订阅源
辽宁卫视,http://222.188.164.181:4022/rtp/239.49.8.48:8000$组播源
辽宁卫视,http://125.82.168.238:8888/rtp/235.254.198.23:1368$组播源
辽宁卫视,http://222.129.139.229:8888/rtp/239.3.1.210:8056$组播源
辽宁卫视,http://114.252.238.87:8000/rtp/239.3.1.210:8056
辽宁卫视,http://114.243.110.0:4000/rtp/239.3.1.210:8056$dsj
辽宁卫视,http://123.113.187.204:8000/rtp/239.3.1.210:8056
辽宁卫视,http://125.82.171.210:8888/rtp/235.254.198.23:1368$组播源
辽宁卫视,http://222.129.139.229:8888/udp/239.3.1.210:8056
辽宁卫视,http://115.49.74.158:4000/rtp/225.1.4.26:1055$组播源
辽宁卫视,http://114.249.215.204:9888/udp/239.3.1.210:8056
辽宁卫视,http://123.113.187.204:8000/rtp/239.3.1.210:8056$组播源
辽宁卫视,http://114.83.223.132:9999/rtp/239.45.1.123:5140$组播源
辽宁卫视,http://117.32.84.31:8025/rtp/239.112.205.73:5140$组播源
辽宁卫视,http://111.196.135.75:8686/rtp/239.3.1.210:8056$dsj
辽宁卫视,http://221.219.79.161:4000/udp/239.3.1.210:8056
辽宁卫视,http://111.196.129.152:20000/rtp/239.3.1.210:8056
辽宁卫视,http://111.196.129.152:20000/udp/239.3.1.210:8056
辽宁卫视,http://14.19.168.64:4022/udp/239.77.1.103:5146
辽宁卫视,http://60.7.56.33:4000/rtp/239.253.92.115:6056$1920x1080
辽宁卫视,http://ha.xushining.com:50000/udp/225.1.1.154:5002
辽宁卫视,http://60.2.190.206:4000/udp/239.253.92.115:6056$订阅源
辽宁卫视,http://113.65.5.217:85/udp/239.77.1.103:5146
辽宁卫视,http://123.117.174.237:30000/rtp/239.3.1.210:8056
辽宁卫视,http://123.113.249.203:8888/udp/239.3.1.210:8056
辽宁卫视,http://123.56.129.203:5431/rtp/225.1.8.137:8116
辽宁卫视,http://123.117.237.15:8680/rtp/239.3.1.210:8056
辽宁卫视,http://123.113.249.203:8888/rtp/239.3.1.210:8056$组播源
辽宁卫视,http://114.252.239.133:9876/udp/239.3.1.210:8056
辽宁卫视,http://60.2.190.206:4000/rtp/239.253.92.115:6056
辽宁卫视,http://sweetown.fun:4000/rtp/239.3.1.210:8056
辽宁卫视,http://123.157.31.182:7912/rtp/233.50.201.141:5140$组播源
辽宁卫视,http://111.196.135.75:8686/udp/239.3.1.210:8056$订阅源
辽宁卫视,http://www.erbao1981.top:8188/udp/239.76.252.197:9000
重庆卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.203:6323$组播源
重庆卫视,http://ha.xushining.com:50000/udp/225.1.1.155:5002
重庆卫视,http://www.erbao1981.top:8188/udp/239.76.253.92:9000
重庆卫视,http://111.196.191.248:5555/rtp/239.3.1.122:8160
重庆卫视,http://113.100.72.88:8899/udp/239.77.1.162:5146
重庆卫视,http://itms.xznet.org:41097/rtp/239.254.200.203:6323
重庆卫视,http://114.252.238.87:8000/udp/239.3.1.122:8160
重庆卫视,http://114.83.223.132:9999/rtp/239.45.1.84:5140$组播源
重庆卫视,http://222.129.139.91:8888/udp/239.3.1.122:8160
重庆卫视,http://114.252.238.87:8000/rtp/239.3.1.122:8160
重庆卫视,http://123.113.187.204:8000/rtp/239.3.1.122:8160
重庆卫视,http://125.82.168.238:8888/rtp/235.254.198.34:1412$组播源
重庆卫视,http://114.243.110.0:4000/rtp/239.3.1.122:8160$dsj
重庆卫视,http://221.219.79.161:4000/udp/239.3.1.122:8160
重庆卫视,http://60.7.56.33:4000/rtp/239.253.92.10:6053$组播源
重庆卫视,http://114.243.110.0:4000/rtp/239.3.1.122:8160$组播源
重庆卫视,http://114.252.238.87:8000/udp/239.3.1.122:8160$订阅源
重庆卫视,http://sweetown.fun:4000/rtp/239.3.1.122:8160
重庆卫视,http://14.19.168.64:4022/udp/239.77.1.162:5146
重庆卫视,http://218.241.192.50:8808/rtp/239.3.1.122:8160
重庆卫视,http://60.7.56.33:4000/udp/239.253.92.10:6053
重庆卫视,http://123.56.129.203:5431/rtp/225.1.8.148:8296
重庆卫视,http://111.196.135.75:8686/rtp/239.3.1.122:8160$组播源
重庆卫视,http://114.249.229.24:8888/udp/239.3.1.122:8160
重庆卫视,http://115.49.74.158:4000/rtp/225.1.4.157:1308$组播源
重庆卫视,http://111.196.191.248:5555/rtp/239.3.1.122:8160$组播源
重庆卫视,http://222.129.139.229:8888/rtp/239.3.1.122:8160
重庆卫视,http://sweetown.fun:4000/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://221.219.96.192:8012/rtp/239.3.1.122:8160?$北京联通
重庆卫视,http://115.49.74.158:4000/rtp/225.1.4.29:1058$组播源
重庆卫视,http://111.196.129.152:20000/udp/239.3.1.122:8160
重庆卫视,http://60.2.190.206:4000/rtp/239.253.92.10:6053$组播源
重庆卫视,http://123.117.174.237:30000/rtp/239.3.1.122:8160
重庆卫视,http://114.249.229.24:8888/udp/239.3.1.122:8160$订阅源
重庆卫视,http://123.122.163.183:19999/rtp/239.3.1.122:8160
重庆卫视,http://114.249.215.204:9888/udp/239.3.1.122:8160
重庆卫视,http://222.188.164.181:4022/rtp/239.49.8.57:9830$组播源
重庆卫视,http://222.129.139.229:8888/udp/239.3.1.122:8160
重庆卫视,http://221.219.79.161:4000/rtp/239.3.1.122:8160$dsj
重庆卫视,http://123.117.237.15:8680/rtp/239.3.1.122:8160
重庆卫视,http://218.241.192.50:8808/rtp/239.3.1.122:8160$组播源
重庆卫视,http://114.252.239.133:9876/udp/239.3.1.122:8160
重庆卫视,http://221.219.79.161:4000/rtp/239.3.1.122:8160$组播源
重庆卫视,http://123.157.31.182:7912/rtp/233.50.201.143:5140$组播源
重庆卫视,http://125.82.171.210:8888/rtp/235.254.196.249:1268$组播源
重庆卫视,http://60.2.190.206:4000/rtp/239.253.92.10:6053
重庆卫视,http://114.252.238.87:8000/rtp/239.3.1.122:8160$组播源
重庆卫视,http://123.113.187.204:8000/udp/239.3.1.122:8160
重庆卫视,http://117.32.84.31:8025/rtp/239.112.205.179:5140$组播源
重庆卫视,http://123.117.237.15:8680/rtp/239.3.1.122:8160$组播源
重庆卫视,http://123.113.249.203:8888/udp/239.3.1.122:8160
重庆卫视,http://123.117.237.15:8680/udp/239.3.1.122:8160
重庆卫视,http://111.196.129.152:20000/rtp/239.3.1.122:8160
重庆卫视,http://125.82.171.210:8888/rtp/235.254.198.34:1412$组播源
重庆卫视,http://114.249.230.215:9888/udp/239.3.1.122:8160
重庆卫视,http://221.219.79.161:4000/rtp/239.3.1.122:8160
重庆卫视,http://123.113.187.204:8000/udp/239.3.1.122:8160$订阅源
重庆卫视,http://114.243.110.0:4000/rtp/239.3.1.122:8160
重庆卫视,http://60.7.56.33:4000/rtp/239.253.92.10:6053
重庆卫视,http://111.196.135.75:8686/rtp/239.3.1.122:8160$dsj
重庆卫视,http://123.113.187.204:8000/rtp/239.3.1.122:8160$组播源
重庆卫视,http://123.113.249.203:8888/udp/239.3.1.122:8160$订阅源
重庆卫视,http://60.2.190.206:4000/udp/239.253.92.10:6053
吉林卫视,http://111.196.129.152:20000/udp/239.3.1.240:8172$订阅源
吉林卫视,http://117.32.84.31:8025/rtp/239.112.205.183:5140$组播源
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147$1920x1080
吉林卫视,http://114.243.110.0:4000/rtp/239.3.1.240:8172$组播源
吉林卫视,http://www.erbao1981.top:8188/udp/239.76.253.201:9000
吉林卫视,http://114.249.215.204:9888/udp/239.3.1.240:8172
吉林卫视,http://123.117.237.15:8680/rtp/239.3.1.240:8172
吉林卫视,http://123.113.187.204:8000/udp/239.3.1.240:8172
吉林卫视,http://114.249.229.24:8888/udp/239.3.1.240:8172
吉林卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.201.15:6339$组播源
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147$组播源
吉林卫视,http://222.129.139.229:8888/rtp/239.3.1.240:8172
吉林卫视,http://123.113.187.204:8000/rtp/239.3.1.240:8172$组播源
吉林卫视,http://111.196.129.152:20000/udp/239.3.1.240:8172
吉林卫视,http://114.252.238.87:8000/udp/239.3.1.240:8172$订阅源
吉林卫视,http://114.243.110.0:4000/rtp/239.3.1.240:8172
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147
吉林卫视,http://218.241.192.50:8808/rtp/239.3.1.240:8172
吉林卫视,http://221.219.79.161:4000/rtp/239.3.1.240:8172$组播源
吉林卫视,http://111.196.135.75:8686/rtp/239.3.1.240:8172$组播源
吉林卫视,http://111.196.129.152:20000/rtp/239.3.1.240:8172
吉林卫视,http://123.157.31.182:7912/rtp/233.50.201.48:5140$组播源
吉林卫视,http://itms.xznet.org:41097/rtp/239.254.201.15:6339
吉林卫视,http://111.196.135.75:8686/udp/239.3.1.240:8172$订阅源
吉林卫视,http://114.249.230.215:9888/udp/239.3.1.240:8172
吉林卫视,http://221.219.79.161:4000/rtp/239.3.1.240:8172$dsj
吉林卫视,http://60.2.190.206:4000/udp/239.253.92.202:6147$订阅源
吉林卫视,http://123.122.162.7:19999/rtp/239.3.1.40:8200
吉林卫视,http://123.113.187.204:8000/rtp/239.3.1.240:8172
吉林卫视,http://114.252.239.133:9876/udp/239.3.1.240:8172
吉林卫视,http://115.49.74.158:4000/rtp/225.1.4.36:1065$组播源
吉林卫视,http://221.219.79.161:4000/udp/239.3.1.240:8172
吉林卫视,http://60.7.56.33:4000/udp/239.253.92.202:6147
吉林卫视,http://222.129.139.91:8888/udp/239.3.1.240:8172$订阅源
吉林卫视,http://222.129.139.229:8888/udp/239.3.1.240:8172
吉林卫视,http://221.219.79.161:4000/udp/239.3.1.240:8172$订阅源
吉林卫视,http://123.113.249.203:8888/udp/239.3.1.240:8172
吉林卫视,http://125.82.168.238:8888/rtp/235.254.198.39:1432$组播源
吉林卫视,http://222.129.139.229:8888/rtp/239.3.1.240:8172$组播源
吉林卫视,http://222.129.139.91:8888/udp/239.3.1.240:8172
吉林卫视,http://60.2.190.206:4000/udp/239.253.92.202:6147
吉林卫视,http://60.2.190.206:4000/rtp/239.253.92.202:6147
吉林卫视,http://111.196.191.248:5555/rtp/239.3.1.240:8172
